Date,Avg. Hum (%),Avg. Temp. (Celcius),Max. Temp. (Celcius),Min. Temp. (Celcius),Total Rainfall (mm),Wind Speed (Knots),Total Sunshine Hrs.,SO2 (ppb),NO2 (ppb),CO (ppm),O3 (ppb),PM2.5 (ug/m3),PM10 (ug/m3)
8/23/2016,76,29.4,33.2,25.5,0,0,5.4,2.003,15.188,1.831,3.116,44.061,106.769
8/24/2016,74,31.1,34.6,27.3,0,2,6.4,4.558,14.346,1.924,3.416,72.381,185.513
8/25/2016,76,31,36.1,28.8,0,0,6.7,1.518,14.61,1.289,3.044,66.095,133.73
8/26/2016,81,29.7,33.2,24.4,33,1,1.3,1.621,14.733,1.42,1.717,37.94,65.917
8/27/2016,75,30.8,35.4,27.4,0,2,5.2,3.754,14.525,0.747,1.452,44.492,92.183
8/28/2016,86,28.3,32.2,25.1,11,2,2,2.245,14.856,1.166,1.237,34.51,75.855
8/29/2016,77,30.1,34.2,24.9,10,0,4.1,2.988,11.967,0.983,1.389,31.884,72.012
8/30/2016,73,31.2,35.3,27.9,0,2,8.1,1.772,5.242,0.584,1.244,20.95,47.176
8/31/2016,77,30,33.7,28.2,0,2,3,1.378,5.738,0.491,1.339,19.372,53.935
9/1/2016,83,29.1,33.4,27.7,0,2,0,1.539,7.663,0.785,1.174,17.898,51.075
9/2/2016,83,29.7,32.8,27.4,2,2,3.3,3.156,8.382,1.064,1.316,28.674,0
9/3/2016,83,29.1,32.6,26.1,1,0,0.9,1.933,12.306,1.096,1.223,34.567,0
9/4/2016,81,29.3,32.5,27.4,5,2,2.4,2.117,14.379,1.045,1.077,30.283,58.655
9/5/2016,85,28.3,32.5,26.2,11,3,2.4,2.058,15.683,0.91,1.157,27.582,53.2
9/6/2016,84,28.8,31.4,27,4,2.3,3.7,1.81,14.945,0.95,1.291,29.933,56.395
9/7/2016,80,29.2,32.8,26.4,5,2,2.3,1.781,17.846,1,1.244,36.537,75.858
9/8/2016,77,29.8,33.6,26.4,0,3,4.1,1.346,15.178,1.267,1.257,38.139,89.963
9/9/2016,72,30.4,34.4,27.5,0,2.3,7.5,1.43,8.095,1.102,1.704,28.174,66
9/10/2016,75,30.2,34.2,27.5,0,2,9,1.271,6.171,1.472,1.824,27.996,88.208
9/11/2016,81,28.9,32.8,27.7,0,2,9.3,1.535,7.936,1.245,1.438,34.874,65.508
9/12/2016,87,28.4,32.5,26.8,3,0,1.8,1.691,7.173,0.858,1.092,29.816,57.905
9/13/2016,94,26.7,29.2,25.4,26,0,0.8,2.462,6.573,1.427,1.138,31.505,36.127
9/14/2016,83,28.6,32.6,25.3,12,2.3,0,2.714,4.296,1.394,1.489,32.099,41.092
9/15/2016,77,30,34.2,26.6,0,2,3.6,2.029,5.502,1.145,1.609,24.737,46.629
9/16/2016,76,30.2,33.8,27.2,0,0,5.8,1.808,5.976,1.328,1.441,17.467,35.838
9/17/2016,79,29.6,34.7,27.2,0,2,4.8,1.858,5.466,1.096,1.293,21.902,42.189
9/18/2016,80,29.6,34.2,26.8,12,2,4.1,2.567,8.204,0.737,1.499,25.005,43.07
9/19/2016,89,27.9,29.7,27,0,0,4.8,5.029,7.692,0.915,0.968,30.542,47.112
9/20/2016,88,27.7,31.1,26.1,2,2,0.1,2.176,13.654,0.878,1.098,45.547,44.549
9/21/2016,90,28.3,31.8,26.1,0,0,0.8,3.529,11.922,1.525,0.924,32,65.01
9/22/2016,85,28.1,32.7,26.6,4,2,2.9,2.758,12.149,1.752,1.423,75.97,71.942
9/23/2016,76,29.4,34,25.6,0,2,3.5,1.339,11.637,1.83,1.565,34.374,69.73
9/24/2016,88,27.8,32.2,26.8,0,2,7.8,2.141,10.18,1.219,1.007,18.735,44.94
9/25/2016,77,29.7,34.1,26,27,2,4.3,1.588,5.087,0.991,1.414,21.267,46.242
9/26/2016,88,27.7,33.2,25.8,1,2,7.5,4.256,14.319,1.149,1.222,53.113,74.904
9/27/2016,79,30.1,34.4,25.8,20,0,4.1,4.369,21.075,2.309,0.992,71.753,112.773
9/28/2016,88,28.3,30.3,27.5,0,0,5.8,2.502,13.462,1.544,1.006,60.49,91.05
9/29/2016,80,29.7,34.1,26.5,1,2,0.5,3.155,15.289,0.851,1.225,42.831,67.085
9/30/2016,76,30.2,34.4,26.1,2,2,5,2.443,12.429,0.713,1.32,0,57.417
10/1/2016,81,29.2,34,25.8,0,2,7,3.373,20.445,1.608,1.006,0,95.739
10/2/2016,83,29.2,32.3,27.2,0,2,3.8,2.984,16.706,0.9,1.006,31,70.38
10/3/2016,78,30.1,34,26.8,0,2,0.3,3.606,14.835,1.278,1.604,43.82,86.661
10/4/2016,73,31.1,35.4,27.5,0,2,4.8,0.992,9.246,1.517,2.151,51.311,112.833
10/5/2016,78,28.9,32.8,26.6,0,0,7.1,1.487,0,1.592,1.007,44.523,74.798
10/6/2016,90,27.6,30.4,26.5,0,2,2.9,5.389,0,1.916,0.943,60.215,79.711
10/7/2016,85,28.3,31.8,26.2,5,2,0.4,10.316,0,1.634,1.14,57.351,96.929
10/8/2016,82,28.9,32.6,26.4,0,2,2.2,3.272,0,1.027,1.11,41.165,77.394
10/9/2016,81,28.8,33,26.4,0,2,2.5,1.466,9.609,0.864,1.326,23.947,48.76
10/10/2016,78,28.9,33.5,26.6,0,2,5.1,1.634,8.565,0.767,1.579,22.002,48.367
10/11/2016,83,26.7,30.2,25.8,0,2.3,3.7,1.451,10.775,0.892,1.283,18.971,36.044
10/12/2016,84,27.2,31.4,24.2,1,2,0.8,2.4,12.165,1.167,1.191,25.325,42.702
10/13/2016,81,27.8,33,24,3,2,3.4,5.515,14.836,1.369,2.253,50.083,88.439
10/14/2016,69,28.6,32.4,24.8,3,2.3,6.1,2.044,19.89,1.072,1.98,56.108,96.891
10/15/2016,65,29.1,33.5,24.5,0,2,7.9,2.742,20.249,1.546,2.339,46.187,102.92
10/16/2016,61,29.7,34.4,25.6,0,4,7.5,2.676,13.006,1.86,2.159,44.429,92.355
10/17/2016,69,30.2,34.7,25.9,0,2,9.2,2.542,17.412,1.131,1.982,54.335,90.337
10/18/2016,73,29.5,34.6,26.8,0,0,9,6.987,23.295,1.708,2.393,62.868,138.501
10/19/2016,69,30.4,34.7,26.2,0,2,4.6,3.7,14.763,1.675,2.715,52.74,104.393
10/20/2016,61,29.9,36,25.5,0,2,8.6,4.162,22.93,1.087,2.738,52.14,96.791
10/21/2016,61,29.4,35.8,25.5,0,2,8.7,4.432,21.305,1.015,3.699,0,93.343
10/22/2016,63,28.5,33.6,23.6,0,2,9.1,3.645,28.197,1.324,3.787,0,117.489
10/23/2016,57,28.4,33.2,22.8,0,5,8.6,6.195,23.883,1.34,3.505,31,108.951
10/24/2016,64,28.1,32.5,24,0,2,8.5,3.654,15.97,1.108,4.015,36.88,106.834
10/25/2016,66,28.8,34,23.8,0,2,8.7,4.594,20.614,1.256,4.137,39,139.621
10/26/2016,65,28.9,33.8,24.5,0,2,8.5,5.214,36.209,1.935,3.367,91.018,138.548
10/27/2016,87,25.8,30.2,24.2,0,2,5.1,5.53,14.158,1.389,2.522,44.538,72.243
10/28/2016,86,26.6,30.5,24,46,2,1.4,4.621,11.012,1.244,2.286,42.714,64.418
10/29/2016,82,26.9,31.5,24.5,7,2,2.2,9.785,9.334,1.82,3.231,37.825,67.909
10/30/2016,81,27.5,32.5,23.8,10,0,4.4,5.825,18.596,2.176,4.752,48.393,88.432
10/31/2016,82,28.2,33,23.8,1,2,5.4,7.175,19.26,1.702,3.791,75.24,120.552
11/1/2016,74,29.1,34,25.4,0,2,3.3,17.757,18.494,2.911,4.655,100.521,129.474
11/2/2016,70,29.5,34.1,25.2,0,2,6.9,30.72,15.561,3.264,12.289,79.585,95.941
11/3/2016,70,29.1,34.5,25.6,0,0,8.3,7.126,18.965,2.157,13.676,46.431,87.879
11/4/2016,88,25.1,28.5,26,1,0,6.4,6.438,17.466,1.687,16.21,53.533,83.352
11/5/2016,93,22.5,25,23.4,3,2.5,0,8.016,7.408,1.445,18.951,28.19,38.615
11/6/2016,87,22.8,24.2,19.3,21,3,0,6.841,2.816,1.37,24.905,15.042,37.393
11/7/2016,83,23.7,27.4,22.4,0,2,0.5,5.988,11.636,1.332,26.438,39.86,78.602
11/8/2016,79,24.5,30.2,20.6,0,0,1.4,8.565,22.808,1.593,31.501,71.146,135.758
11/9/2016,75,24.8,31.2,20.4,0,0,6.4,8.839,18.295,2.244,40.744,72.285,129.191
11/10/2016,73,24.5,30.7,20.8,0,2,6.7,4.684,33.145,2.071,44.293,114.866,172.772
11/11/2016,73,24.1,29.5,19.4,0,0,6.1,8.178,35.457,2.022,48.091,165.995,248.13
11/12/2016,74,24.2,30.1,19.3,0,2,4.5,8.506,32.265,2.904,48.977,143.42,204.992
11/13/2016,74,24.9,30.8,19.9,0,0,6.1,12.342,35.85,3.719,53.882,191.357,244.034
11/14/2016,63,24.6,30.6,21.5,0,2,6.5,8.087,32.975,3.117,54.876,0,177.672
11/15/2016,61,24.6,29.8,18.9,0,3,7.8,6.462,34.716,2.273,60.152,0,198.514
11/16/2016,63,24.9,30.4,20,0,2,7.4,4.785,29.416,1.478,61.133,0,163.943
11/17/2016,59,24.1,30.6,20.2,0,2,7.6,5.107,34.019,1.73,63.491,0,142.535
11/18/2016,68,23.3,30,18.8,0,2,7.5,8.015,36.064,2.294,46.485,105.198,168.257
11/19/2016,69,23,29.8,18,0,2,7.3,23.313,36.078,3.393,49.883,123.024,164.42
11/20/2016,73,23,29,18.2,0,0,7.1,7.809,35.111,2.761,51.266,140.335,78.869
11/21/2016,69,23,28.5,18.6,0,0,5.6,12.386,27.878,3.328,53.278,115.387,211.82
11/22/2016,70,22.6,28.5,17.6,0,2,6.8,7.31,36.595,2.834,53.215,158.696,261.059
11/23/2016,73,22.8,28.5,17.7,0,2,6.9,11.825,35.248,3.667,55.605,0,0
11/24/2016,72,23,29.5,18,0,2,6.1,16.01,29.579,3.438,57.224,109.93,186.021
11/25/2016,71,22.8,29.2,18.3,0,2,5.8,11.719,28.439,3.017,59.5,158.878,272.931
11/26/2016,74,22.6,28.4,18.8,0,2,6.3,13.287,26.833,2.637,61.229,134.243,231.48
11/27/2016,72,22.4,28.5,18.6,0,0,5.9,11.857,26.62,3.267,60.392,170.13,617.85
11/28/2016,72,23.1,28.8,18.5,0,0,4.5,12.783,27.996,3.061,60.711,145.469,168.324
11/29/2016,74,23.1,28.5,18.8,0,2,5.3,12.503,25.136,2.309,60.553,160.327,266.184
11/30/2016,74,22.9,29.2,18.6,0,2,5.3,10.168,19.184,1.836,60.788,69.6,106.74
12/1/2016,76,23.3,29.6,18.8,0,2,5.7,9.734,22.482,2.395,60.247,140.95,191.42
12/2/2016,75,23.5,29.6,18.8,0,2,6.5,11.243,17.761,3.147,63.773,105.574,194.642
12/3/2016,67,23.8,29.5,19,0,2,6.5,16.575,28.758,2.262,62.029,149.739,273.346
12/4/2016,66,24.1,30.4,19.6,0,2,6.7,6.795,22.735,1.686,62.683,85.887,162.764
12/5/2016,76,22.8,29.6,18.4,0,2,6.6,5.796,22.09,2.311,61.475,133.402,208.889
12/6/2016,71,22.8,29.6,17.7,0,2,6.6,7.812,22.114,2.141,63.085,117.496,178.264
12/7/2016,70,22.1,30.7,16.4,0,2,6.5,21.434,29.892,2.862,66.963,163.107,253.186
12/8/2016,65,22,31,15.5,0,2,6.8,8.668,32.916,2.844,58.847,137.775,264.674
12/9/2016,71,21.8,28.4,17,0,2,6.6,10.769,22.087,2.16,63.072,135.392,204.629
12/10/2016,70,21.3,28.8,16,0,2,6.8,8.634,25.47,1.781,67.191,137.972,214.333
12/11/2016,65,21.7,28.2,16.2,0,2,6.3,9.061,26.058,1.686,56.4,135.588,202.327
12/12/2016,62,21.5,27.9,15.8,0,2,6.3,9.836,29.347,1.925,66.211,154.203,210.879
12/13/2016,69,20.3,25.8,14.9,0,2,6.1,9.36,29.325,2.451,74.394,0,0
12/14/2016,74,19.8,25.7,15.5,0,2,5.7,8.32,24.314,2.448,71.604,0,0
12/15/2016,73,20.3,26.3,15.8,0,2,5.8,8.452,27.265,3.055,72.238,0,0
12/16/2016,73,20.1,26.8,16.4,0,0,4.1,12.287,26.38,3.845,60.998,0,0
12/17/2016,72,21,26.7,15.8,0,2,4.5,17.718,33.585,3.865,73.105,0,0
12/18/2016,71,21.5,26.8,17.2,0,2,3.1,21.136,35.166,2.552,69.007,0,0
12/19/2016,75,21.3,26,17.8,0,2,2.7,15.321,29.774,3.056,73.657,0,0
12/20/2016,66,21.3,26.8,18.2,0,2,5.3,18.98,33.174,3.191,71.027,199.14,357.784
12/21/2016,63,20.9,25.8,16.8,0,2,5.5,11.303,32.254,2.78,74.151,181.794,254.745
12/22/2016,75,21.4,27.5,16.8,0,0,3.4,11.375,33.034,3.576,69.224,240.917,342.156
12/23/2016,76,21.8,28.5,17,0,2,4.4,17.854,27.637,7.067,71.773,227.974,410.957
12/24/2016,76,21.8,28,17.3,0,0,2.8,25.549,35.927,4.175,72.925,269.098,447.027
12/25/2016,78,22.3,28.2,18,0,0,2.8,15.717,25.206,3.597,72.592,227.686,351.802
12/26/2016,78,22.6,27.5,18.5,0,2,1.2,20.963,27.372,4.686,66.502,252.597,434.15
12/27/2016,72,21.5,26.5,17.5,0,2,5.9,14.964,23.897,2.31,67.899,155.48,222.122
12/28/2016,81,20.1,25.8,16.4,0,2,5.3,11.286,17.081,2.068,58.978,145.758,201.558
12/29/2016,80,20.7,25.8,16.4,0,2,6.1,10.517,21.019,1.791,54.139,148.188,200.276
12/30/2016,75,20,26.5,16.6,0,0,6,14.917,21.728,2.117,48.197,177.282,293.311
12/31/2016,80,19.7,26.2,15,0,0,3.4,14.347,29.242,2.61,35.921,218.953,386.767
1/1/2017,78,20.6,26.8,15.6,0,0,3.2,12.301,30.32,4.023,30.318,277.479,428.162
1/2/2017,72,21,27.5,15.5,0,2,4.2,30.644,34.839,0,4.822,222.593,348.518
1/3/2017,67,21.6,27.2,15.9,0,2,4.1,37.718,28.59,2.015,4.825,122.958,334.785
1/4/2017,66,20.7,26.6,16.2,0,2.5,6.4,31.151,17.93,1.331,6.056,126.955,189.668
1/5/2017,83,18.7,23.9,15.6,0,2.3,4.3,7.437,17.361,1.427,4.948,188.159,253.36
1/6/2017,81,18,23.6,14.5,0,2,6.4,5.862,12.863,1.239,5.184,170.088,244.396
1/7/2017,73,18.9,26,14,0,2,6.3,9.347,18.293,1.099,5.805,141.051,211.676
1/8/2017,66,19.7,27,13.8,0,2,6.4,12.294,23.671,1.757,6.496,167.309,263.747
1/9/2017,63,20.2,27.3,13.8,0,2,6.3,15.947,29.08,2.231,10.674,183.787,295.256
1/10/2017,59,19.8,25.6,14,0,3,4.4,16.314,30.111,1.731,2.945,102.854,353.858
1/11/2017,67,19.4,25,14.8,0,2,6.3,11.74,22.57,1.801,2.905,141.984,238.882
1/12/2017,47,19.3,25,15.5,0,2.7,6.6,11.559,18.455,1.78,10.961,114.234,222.136
1/13/2017,41,17.4,23.2,12.8,0,2.5,7,11.327,20.775,1.42,13.993,106.559,191.643
1/14/2017,43,17.2,23.4,11.8,0,2,7.1,10.69,24.435,0.978,14.551,116.484,208.411
1/15/2017,56,18.6,25.6,12,0,2,6.9,17.197,26.036,1.41,15.409,173.332,285.807
1/16/2017,58,18.2,25,14.4,0,2,6.9,20.914,30.36,1.601,5.669,138.345,168.887
1/17/2017,65,18.1,25.4,11.3,0,1.5,6.6,25.936,35.62,1.857,7.246,235.369,306.928
1/18/2017,62,19.8,26.3,13.1,0,2,6.9,23.238,34.936,2.624,8.833,218.401,285.824
1/19/2017,55,21.5,28,15.5,0,2,7.1,21.099,26.631,1.796,5.13,147.393,207.952
1/20/2017,51,20.3,26.2,16,0,2,6.7,15.143,28.758,1.488,4.721,144.767,204.9
1/21/2017,57,20.6,27.2,13.8,0,3,7.2,20.314,28.319,1.349,6.015,150.699,217.37
1/22/2017,60,21.3,27.8,16,0,2,7.1,19.494,24.698,1.406,6.443,139.743,223.118
1/23/2017,61,20.6,26.7,16.6,0,3,6.3,14.729,27.889,2.467,5.293,159.772,227.695
1/24/2017,62,21.6,28.2,15.4,0,2,7.1,12.093,29.179,3.296,13.793,155.804,242.565
1/25/2017,67,21.3,29.4,14.4,0,0,7.2,12.29,28.63,2.661,14.763,169.29,288.247
1/26/2017,61,22.6,30.2,15.3,0,2,7.4,14.698,37.287,3.087,16.562,158.484,280.57
1/27/2017,71,21.6,27.7,17.6,0,0,1.1,27.18,31.808,2.457,9.191,212.252,399.26
1/28/2017,67,22.2,27.8,16.7,0,2,4.6,12.478,20.665,1.812,4.436,160.247,261.143
1/29/2017,58,20.8,25.8,17.2,0,2,7.9,13.914,21.011,1.399,5.492,78.499,152.551
1/30/2017,64,20.4,25.7,15.8,0,2,7.9,17.471,24.988,1.281,5.301,116.627,194.2
1/31/2017,67,20,26.3,15.8,0,2,7.4,15.581,28.416,1.8,10.972,150.109,251.925
2/1/2017,62,21.2,27.4,14.3,0,1.5,7.3,9.985,53.613,2.402,7.841,153.9,238.648
2/2/2017,61,20.4,26.4,14.2,0,2,7.9,10.225,47.497,1.661,9.706,139.663,202.696
2/3/2017,73,20,25.2,15.4,0,3,7.1,11.669,42.749,1.507,6.319,160.823,231.831
2/4/2017,69,21.6,29.2,17.2,0,1,7.9,9.261,47.133,1.645,9.719,131.079,226.861
2/5/2017,55,23.8,32,15.4,0,2,8.4,13.597,48.628,1.96,18.121,143.815,230.254
2/6/2017,59,23.6,31,16.6,0,0,8.2,19.995,51.744,2.113,12.488,166.267,359.314
2/7/2017,55,23.8,30.2,18.5,0,1.3,8.1,15.166,33.179,1.382,11.78,105.756,170.772
2/8/2017,46,22.6,29,19,0,2,8.7,14.009,47.522,1.358,7.825,117.031,193.783
2/9/2017,58,20.9,28.2,15.2,0,1.5,8.7,15.404,48.08,1.47,11.796,143.386,261.427
2/10/2017,60,21.7,29,15,0,2,8,20.166,55.35,1.826,19.153,200.413,454.503
2/11/2017,65,22.5,29,16.6,0,2,5.9,11.9,49.654,1.707,19.301,155.921,313.702
2/12/2017,49,23.8,30.1,16.8,0,0,8.2,8.368,54.602,1.127,8.385,82.485,200.725
2/13/2017,55,23.5,29.7,18.6,0,2,7.9,22.293,53.132,1.445,9.986,127.993,146.94
2/14/2017,60,23.6,29.5,17.7,0,0,6.4,17.342,54.689,1.855,10.512,187.852,191.627
2/15/2017,51,24,29.8,17.4,0,1.7,8.4,16.786,48.82,1.772,8.471,156.268,169.094
2/16/2017,48,23.8,29.5,19.7,0,2,8.1,12.908,46.693,1.317,7.229,145.206,295.97
2/17/2017,54,23.8,30.2,16.7,0,2,8.2,15.046,52.276,1.526,8.117,175.329,301.444
2/18/2017,57,24.5,31.3,17.8,0,2,7.4,19.003,46.907,1.383,15.896,195.843,409.899
2/19/2017,60,24.5,30,18.7,0,1,3.7,22.35,42.841,1.569,21.436,172.104,479.703
2/20/2017,80,24.8,28.4,21.4,0,2,1,12.457,25.005,0.994,14.003,120.069,245.468
2/21/2017,73,26.5,31.2,22.2,0,2.5,7.4,7.538,19.371,0.724,16.173,73.794,186.332
2/22/2017,74,26.3,30.7,23.2,0,2,4.1,7.595,21.323,0.969,11.007,90.931,131.55
2/23/2017,58,24.4,30.5,23.1,2,2,4.4,13.119,31.378,1.875,21.044,80.267,230.883
2/24/2017,36,23.3,29.8,16.4,0,2,9,15.315,55.951,1.789,7.585,98.831,347.543
2/25/2017,44,22.3,29,15.6,0,2,9,14.587,42.73,1.14,10.607,172.52,318.625
2/26/2017,47,22.9,29.8,15.5,0,2,8.6,11.123,64.363,1.838,10.739,121.027,356.845
2/27/2017,45,24,30.8,16.8,0,2.5,8.4,10.94,53.191,2.49,13.019,137.864,359.099
2/28/2017,48,23.8,31,17.3,0,2,8.6,15.959,54.179,2.539,18.351,152.266,305.65
3/1/2017,52,24.5,31.5,17.4,0,2,8.8,15.191,49.884,1.897,25.066,164.741,168.093
3/2/2017,54,26.5,33.2,18,0,2,8.8,13.798,43.047,1.354,21.89,133.344,167.741
3/3/2017,65,26.7,33.5,21.2,0,2,8.3,8.389,26.467,0.758,8.923,72.429,117.968
3/4/2017,68,25.5,30.4,22.4,0,2,3.3,10.472,29.232,0.715,9.265,116.573,115.417
3/5/2017,74,25.5,30.4,22.6,1,2,5.7,6.803,25.227,0.689,14.482,143.549,104.225
3/6/2017,76,24.6,30.2,20.4,7,0,6.5,7.019,34.282,1.098,2.189,58.227,86.456
3/7/2017,68,25.4,31,20.8,0,2,6.8,8.466,48.608,1.368,4.557,87.392,122.414
3/8/2017,67,24.1,30.5,21.3,0,2,1.6,13.107,43.542,1.308,4.446,102.388,127.188
3/9/2017,73,23.6,27.8,18.8,0,2,5.4,10.274,35.228,1.153,4.07,71.077,93.609
3/10/2017,80,25.1,32,20.7,0,2.3,5.4,11.387,32.618,1.472,4.267,67.306,99.031
3/11/2017,89,22.7,26.8,19.6,38,1,0.5,7.057,37.042,1.005,2.743,43.918,90.548
3/12/2017,66,24.1,29,20.4,9,3,6.3,9.037,34.118,1.251,3.408,69.781,146.76
3/13/2017,42,23.7,29.5,17.4,0,2,9.3,7.33,50.5,1.633,4.784,54.318,137.707
3/14/2017,48,22.9,29.5,16,0,2,9.4,6.621,45.725,1.838,5.696,67.612,336.088
3/15/2017,45,23.4,29.8,16.3,0,2,9.3,8.515,54.926,1.876,4.752,82.3,347.28
3/16/2017,46,23.2,30,16,0,2,9.4,11.265,60.824,2.318,8.491,117.826,360.465
3/17/2017,54,26,31.6,17,0,2,8.9,16.637,52.011,2.462,5.221,153.603,171.794
3/18/2017,74,23.3,29.6,21.8,0,2.5,4.4,9.338,34.307,1.803,4.42,137.171,103.013
3/19/2017,63,25.3,31.2,18,8,5,5.9,12.66,42.241,1.17,3.038,93.376,313.61
3/20/2017,78,20,23.6,17.6,1,3,1.4,7.266,38.238,0.936,3.792,42.952,480.6
3/21/2017,68,23.1,29,17.7,9,1,7.9,10.473,46.919,1.139,7.625,144.702,595.995
3/22/2017,62,25.5,31.2,18.3,0,2,8.3,10.998,50.561,1.243,5.511,183.265,558.784
3/23/2017,68,26.9,31.9,20.7,0,2,8.2,9.788,47.504,1.03,12.135,95.437,173.353
3/24/2017,66,28.3,32.4,23.1,0,2.2,8.4,8.335,35.369,0.822,28.187,70.249,151.931
3/25/2017,75,24.2,27.5,24.5,0,1.5,5.1,7.278,34.621,0.755,8.16,39.588,672.42
3/26/2017,72,26.7,31.6,18.8,13,0,3.8,11.858,34.716,1.19,4.234,66.147,675.931
3/27/2017,77,28.1,32.8,24,0,2,5.1,13.988,28.028,0.907,14.657,60.092,324.596
3/28/2017,79,27.4,30.6,24.8,0,1.8,1.1,7.946,30.909,0.901,13.62,46.016,728.262
3/29/2017,84,26.7,30.1,25.5,0,3,0.3,6.147,28.282,1.364,9.14,35.308,355
3/30/2017,74,29.1,33.2,24.6,14,3,7.3,6.009,19.169,1.102,10.935,87.557,453.065
3/31/2017,75,29.2,33.6,26.3,0,3.8,8.1,0,0,1.082,0,31.366,0
4/1/2017,70,29.5,33.8,26,0,3.4,8.6,5.654,20.918,1.219,3.88,28.992,76.417
4/2/2017,73,28.9,33,26.5,0,6,6.3,7.047,40.138,0.764,2.906,30.651,67.003
4/3/2017,69,28.4,33.4,26.8,0,3.3,5.3,6.769,28.022,0.831,3.35,27.023,63.613
4/4/2017,76,26.7,32.2,21.4,7,2.7,5.9,6.238,30.689,1.303,3.862,33.103,77.754
4/5/2017,86,24.2,30.5,23.4,0,3,2.2,6.825,36.445,1.039,5.615,35.406,71.881
4/6/2017,82,26.5,30.4,20.4,37,2,1.5,8.103,32.038,1.473,8.178,65.121,102.326
4/7/2017,74,29.8,34,23,0,2.7,7.8,7.077,21.456,1.051,4.922,38.195,100.129
4/8/2017,76,29.8,34,26,0,2.7,6.6,6.939,22.923,0.72,3.124,43,94.168
4/9/2017,76,29.6,33.7,26.4,0,0,5.1,7.232,24.74,0.9,3.028,45.566,106.346
4/10/2017,63,30.4,35.5,26.3,0,2.3,8.1,8.193,28.998,2.926,5.109,53.104,126.093
4/11/2017,62,30.5,35.7,26.5,0,2,8.7,9.83,28.918,2.119,5.938,58.957,148.4
4/12/2017,67,29.7,35.1,25.7,0,2,7.7,14.119,38.879,1.887,5.819,64.214,143.113
4/13/2017,52,30.6,36.2,24.8,0,0,9.5,11.908,43.337,2.028,6.987,97.934,154.15
4/14/2017,51,30.6,36.5,23.4,0,2,9.3,10.288,37.449,1.67,9.551,87.586,172.854
4/15/2017,65,28.2,34.5,25.4,0,2.3,8.1,8.654,29.939,3.908,4.997,46.022,107.326
4/16/2017,60,26.5,31.5,22.2,0,3,7.1,7.735,32.255,1.016,7.168,30.687,65.577
4/17/2017,58,29.1,34,23.1,0,5,1.1,10.035,45.395,2.114,4.299,62.572,124.876
4/18/2017,68,29.9,34.6,25.7,0,2.7,9.5,9.435,26.903,1.385,3.97,41.744,85.795
4/19/2017,81,26.6,33.4,26.5,0,5,7.1,7.554,26.419,0.575,3.054,32.959,67.265
4/20/2017,76,26.2,29.6,21.5,55,2,5.4,8.48,34.397,1.23,6.152,40.396,67.324
4/21/2017,83,25.3,28.3,24.5,1,4.7,2.2,8.241,28.81,1.3,7.192,42.071,70.693
4/22/2017,91,22.1,24.8,21,2,2,0,7.612,32.659,1.202,11.142,41.709,61.712
4/23/2017,88,24.4,28.8,20.4,55,2,0.5,7.627,28.747,2.528,3.438,46.018,77.909
4/24/2017,86,23.1,25.2,21.4,18,4,0.1,7.276,33.743,0.668,13.935,35.406,59.897
4/25/2017,80,28.4,34,20,23,4,7.2,19.203,4.598,0.649,0,44.511,87.645
4/26/2017,80,29.8,34,21.3,18,4,8.4,9.528,21.517,1.015,1.8,45.071,88.738
4/27/2017,74,29.7,33.8,27.2,0,2.7,8.5,8.753,19.238,0.841,3.43,48.485,99.919
4/28/2017,77,30.1,34.4,24.8,0,2,7,9.586,5.66,1.005,3.204,50.561,95.517
4/29/2017,73,27.7,34.5,24.2,0,2.4,8.4,8.898,10.562,1.096,3.744,43.677,87.812
4/30/2017,72,28.4,34.2,22.5,12,2.8,8.7,7.732,26.227,1.275,7.375,41.867,75.176
5/1/2017,76,26.8,33,22.5,2,2.3,8.8,7.442,23.735,2.123,4.032,41.89,73.176
5/2/2017,72,27.7,33,21,62,0,9.1,7.214,28.109,1.61,12.253,45.536,94.135
5/3/2017,73,30.3,35.1,25.8,0,2,8.9,7.478,21.777,1.165,17.301,47.438,90.479
5/4/2017,69,29.7,34.1,22.6,0,2.5,8.9,7.617,28.755,1.462,16.096,53.366,90.399
5/5/2017,71,30.6,35,26.2,0,3.3,9,7.795,17.549,1.979,19.216,46.421,80.093
5/6/2017,72,30.1,34.2,27.4,0,3.7,8.2,7.339,18.461,1.156,20.691,36.427,73.5
5/7/2017,70,30.3,34.6,24.5,1,2.5,8.5,7.909,23.102,0.833,20.91,33.6,67.89
5/8/2017,69,31,35,27.6,0,2.3,9.2,7.925,23.87,0.906,20.217,30.46,60.961
5/9/2017,78,26.4,31.7,26.9,0,2,1,7.633,45.645,0.911,6.728,39.15,72.984
5/10/2017,76,29,33,23.7,0,2,6.2,8.391,30.965,1.116,20.587,67.288,112.629
5/11/2017,66,31.2,35.6,27.1,0,2,10.2,5.46,21.82,2.404,21.118,32.664,59.905
5/12/2017,70,30.5,35,26,0,2,6,5.219,24.53,2.635,26.188,50.808,90.841
5/13/2017,67,30.5,34.8,28,0,1.7,5.4,5.499,28.073,2.193,21.25,54.508,96.109
5/14/2017,72,29.9,34.7,25.3,0,2,4.9,5.622,28.873,1.292,21.338,38.145,74.743
5/15/2017,77,27.2,32.7,22.6,0,2,4.9,5.484,30.182,1.178,22.561,32.734,63.384
